mention_id	entity_id
1601297_238	MESH:D009202
1601297_239	MESH:D003042
1601297_240	MESH:D003042
1601297_241	MESH:D012559
1601297_242	MESH:D003042
1601297_243	MESH:D009202
1601297_244	MESH:D009203
1601297_245	MESH:D007511
1601297_246	MESH:D002037
1967484_256	MESH:D013469
1967484_257	MESH:D004421
1967484_258	MESH:D013469
1967484_259	MESH:D000928
1967484_260	MESH:D013469
1967484_261	MESH:D004409
1967484_262	MESH:D010302
1967484_263	MESH:D004421
1967484_264	MESH:D013469
1967484_265	MESH:D013469
1967484_266	MESH:D004421
2234245_285	MESH:D014786
2234245_286	MESH:D014786
2234245_287	MESH:D006311
2234245_288	MESH:D003676
2234245_289	MESH:D003676
2234245_290	MESH:D014786
2234245_291	MESH:D014786
2234245_292	MESH:D014786
2234245_293	MESH:D006311
2234245_294	MESH:D014786
2234245_296	MESH:D014786
2234245_297	MESH:D012164
2234245_298	MESH:D006311
2234245_299	MESH:D006319
2234245_300	MESH:D003676
2234245_301	MESH:D034381
2234245_302	MESH:D064420
2234245_303	MESH:D003676
2234245_305	MESH:D014786
2234245_306	MESH:D003676
2385256_360	MESH:D009157
2385256_361	MESH:D008274
2385256_362	MESH:D009468
2385256_363	MESH:D011782
2385256_364	MESH:D008274
2385256_365	MESH:D011225
2385256_366	MESH:D008274
2385256_367	MESH:D008274
2385256_368	MESH:D009468
2385256_369	MESH:D000109
2385256_370	MESH:D010243
2385256_371	MESH:D008274
2385256_372	MESH:D009157
2385256_373	MESH:D008274
2385256_374	MESH:D020511
2505783_390	MESH:C004656
2505783_391	MESH:D003520
2505783_392	MESH:D007069
2505783_393	MESH:C004656
2505783_394	MESH:C004656
2505783_395	MESH:C004656
2505783_396	MESH:D006470
2505783_397	MESH:D006470
2505783_398	MESH:D003556
2505783_399	MESH:C004656
2505783_400	MESH:D001745
2505783_401	MESH:C004656
2505783_402	MESH:D015080
2515254_430	MESH:D010146
2515254_431	MESH:D008881
2515254_432	MESH:D008881
2515254_433	MESH:D005996
2515254_434	MESH:D008881
2515254_435	MESH:D005996
2515254_436	MESH:D008881
2515254_437	MESH:D005996
2515254_438	MESH:D008881
2515254_439	MESH:D008881
2515254_440	MESH:D005996
2515254_441	MESH:D010146
2515254_442	MESH:D008881
2515254_443	MESH:D008881
2572625_479	MESH:C084599
2572625_480	MESH:D056486
2572625_481	MESH:D056486
2572625_482	MESH:D047508
2572625_483	MESH:C084599
2572625_484	MESH:C013295
2572625_485	MESH:C084599
2572625_486	MESH:D001569
2572625_487	MESH:C084599
2572625_488	MESH:D056486
2572625_489	MESH:C084599
2572625_490	MESH:D056486
2572625_491	MESH:D056486
2572625_492	MESH:C084599
2572625_493	MESH:D001569
2632720_527	MESH:D006973
2632720_528	MESH:D007654
2632720_529	MESH:D003480
2632720_530	MESH:D007654
2632720_531	MESH:D006973
2632720_532	MESH:D006854
2632720_533	MESH:D007654
2632720_534	MESH:D006973
2632720_535	MESH:D003900
2632720_536	MESH:D003350
2632720_537	MESH:D003900
2632720_538	MESH:D003350
2632720_539	MESH:D000450
2632720_540	MESH:D007654
2632720_541	MESH:D006973
2670794_561	MESH:D000809
2670794_562	MESH:D002216
2670794_563	MESH:D011665
2670794_564	MESH:D011665
2670794_565	MESH:D051437
2670794_566	MESH:D004211
2670794_567	MESH:D004211
2670794_568	MESH:D014148
2670794_569	MESH:D014148
2670794_570	MESH:D011665
2670794_571	MESH:D011665
2670794_572	MESH:D051437
2670794_573	MESH:D014947
2670794_574	MESH:D018805
2670794_575	MESH:D002216
2670794_576	MESH:D000809
2670794_577	MESH:D011665
2670794_578	MESH:D011665
2670794_579	MESH:D051437
2670794_580	MESH:D002216
2670794_581	MESH:D007674
2670794_582	MESH:D014508
2670794_583	MESH:D002216
2670794_584	MESH:D014148
2670794_585	MESH:D002216
2670794_586	MESH:D000804
2670794_587	MESH:D011464
2670794_588	MESH:D001920
2670794_589	MESH:D002216
2670794_590	MESH:D007674
2696505_600	MESH:D007741
2696505_601	MESH:D009599
2696505_602	MESH:D007022
2696505_603	MESH:D007741
2696505_604	MESH:D007022
2696505_605	MESH:D009599
2696505_606	MESH:D007022
2696505_607	MESH:D007022
2696505_608	MESH:D016534
2696505_609	MESH:D006973
2696505_610	MESH:D009599
2696505_611	MESH:D007741
2696505_612	MESH:C093415
2696505_613	MESH:D007741
2696505_614	MESH:D009599
2924746_654	MESH:D002220
2924746_655	MESH:D064420
2924746_656	MESH:D005492
2924746_657	MESH:D005492
2924746_658	MESH:D002220
2924746_659	MESH:D002220
2924746_660	MESH:D002220
2924746_661	MESH:D005492
2924746_662	MESH:D019946
2924746_663	MESH:D012640
2924746_664	MESH:D015430
2924746_665	MESH:D012640
2924746_666	MESH:D005481
2924746_667	MESH:D005481
2924746_668	MESH:D002220
2924746_669	MESH:D012640
2924746_670	MESH:D002220
2924746_671	MESH:D005481
2924746_672	MESH:D012640
2924746_673	MESH:D015430
2924746_674	MESH:D002220
2924746_675	MESH:D002220
2924746_676	MESH:D005492
2924746_677	MESH:D005492
2951327_693	MESH:D012964
2951327_694	MESH:D009638
2951327_695	MESH:D004837
2951327_696	MESH:D013610
2951327_697	MESH:D009638
2951327_698	MESH:D007022
2951327_699	MESH:D006830
2951327_700	MESH:D005996
2951327_701	MESH:D004837
3192036_707	MESH:D003643
3192036_708	MESH:D031901
3192036_709	MESH:D002822
3192036_710	MESH:D005047
3192036_711	MESH:D008727
3192036_712	MESH:D003520
3192036_713	MESH:D003609
3192036_714	MESH:D002945
3192036_715	MESH:D008727
3192036_716	MESH:D005047
3192036_717	MESH:D003520
3192036_718	MESH:D011655
3192036_719	MESH:D009369
3192036_720	MESH:D009336
3192036_721	MESH:D009369
3192036_722	MESH:D009369
3192036_723	MESH:D009369
3192036_724	MESH:D004617
3192036_725	MESH:D009336
3192036_726	MESH:D010386
3409645_736	MESH:D012735
3409645_737	MESH:D001168
3409645_738	MESH:D001168
3409645_739	MESH:D012735
3409645_740	MESH:D001172
3409645_741	MESH:D010003
3409645_742	MESH:D025242
3409645_743	MESH:D003866
3409645_744	MESH:D012735
3409645_745	MESH:D007172
3409645_746	MESH:D008727
3409645_747	MESH:D003866
3409645_748	MESH:D007172
3409645_749	MESH:D001168
3409645_750	MESH:D012735
3412544_756	MESH:D000082
3412544_757	MESH:D014523
3412544_758	MESH:D007681
3412544_759	MESH:D007681
3412544_760	MESH:D007680
3412544_761	MESH:D007680
3412544_762	MESH:D014516
3412544_763	MESH:D001749
3412544_764	MESH:D010615
3412544_765	MESH:D000082
3412544_766	MESH:D007681
3412544_767	MESH:D010615
3412544_768	MESH:D007680
3412544_769	MESH:D007680
3412544_770	MESH:D001749
3412544_771	MESH:D014516
3412544_772	MESH:D000082
3412544_773	MESH:D007681
3412544_774	MESH:D009369
3412544_775	MESH:D014516
3425586_803	MESH:D003622
3425586_804	MESH:D000743
3425586_805	MESH:D007918
3425586_806	MESH:D000743
3425586_807	MESH:D003622
3425586_808	MESH:D006461
3425586_809	MESH:D005978
3425586_810	MESH:D005978
3425586_811	MESH:D005978
3425586_812	MESH:D010428
3425586_813	MESH:D003622
3425586_814	MESH:D003622
3425586_815	MESH:D005978
3425586_816	MESH:D005978
3425586_817	MESH:D010428
3425586_818	MESH:D003622
3425586_819	MESH:D003622
3425586_820	MESH:D000743
3425586_821	MESH:D007239
3437726_843	MESH:D008790
3437726_844	MESH:D011405
3437726_845	MESH:D004110
3437726_846	MESH:D013034
3437726_847	MESH:D003324
3437726_848	MESH:D012769
3437726_849	MESH:D054537
3437726_850	MESH:D007022
3437726_851	MESH:D018754
3437726_852	MESH:D008790
3437726_853	MESH:D004110
3437726_854	MESH:D008790
3437726_855	MESH:D004110
3437726_856	MESH:D008790
3437726_857	MESH:D004110
3437726_858	MESH:D011405
3437726_859	MESH:D013034
3437726_860	MESH:D003647
3437726_861	MESH:D013034
3437726_862	MESH:D013034
3437726_863	MESH:D003647
3437726_864	MESH:D064420
3693336_892	MESH:D014229
3693336_893	MESH:D001714
3693336_894	MESH:D003866
3693336_895	MESH:D014229
3693336_896	MESH:D001714
3693336_897	MESH:D003866
3693336_898	MESH:D019965
3693336_899	MESH:D003693
3693336_900	MESH:D001714
3693336_901	MESH:D014229
3693336_902	MESH:D014229
3780846_918	MESH:D009127
3780846_919	MESH:D009020
3780846_920	MESH:D009127
3780846_921	MESH:D009020
3780846_922	MESH:D009020
3780846_923	MESH:D009127
3780846_924	MESH:D009020
3780846_925	MESH:D009127
3780846_926	MESH:D009020
3780846_927	MESH:D018476
3780846_928	MESH:D009127
3780846_929	MESH:D018476
3780846_930	MESH:D006948
3780846_931	MESH:D009127
3780846_932	MESH:D006220
3780846_933	MESH:D009127
3780846_934	MESH:D006220
3780846_935	MESH:D009127
3780846_936	MESH:D009127
3780846_937	MESH:D009020
3780846_938	MESH:D009127
3800626_1040	MESH:D009408
3800626_1041	MESH:D009408
3800626_1042	MESH:D020425
3800626_1043	MESH:D010423
3800626_1044	MESH:D005355
3800626_1045	MESH:D005355
3800626_1046	MESH:D010423
3800626_1047	MESH:D009408
3800626_1048	MESH:D010423
3800626_1049	MESH:D009135
3800626_1050	MESH:D010423
3800626_1051	MESH:D005355
3800626_1052	MESH:D005355
3827439_1112	MESH:D058186
3827439_1113	MESH:D000666
3827439_1114	MESH:D005355
3827439_1115	MESH:D013174
3827439_1116	MESH:D058186
3827439_1117	MESH:D000666
3827439_1118	MESH:D051437
3827439_1119	MESH:D007674
3827439_1120	MESH:D000666
3827439_1121	MESH:D058186
3997294_1134	MESH:D010996
3997294_1135	MESH:D010996
3997294_1136	MESH:D010490
3997294_1137	MESH:D009422
3997294_1138	MESH:D000638
3997294_1139	MESH:D002318
3997294_1140	MESH:D000638
3997294_1141	MESH:D013617
3997294_1142	MESH:D011014
3997294_1143	MESH:D010996
3997294_1144	MESH:D010996
3997294_1145	MESH:D010490
3997294_1146	MESH:D009468
3997294_1147	MESH:D000638
3997294_1148	MESH:D011239
3997294_1149	MESH:D000638
3997294_1150	MESH:D011014
3997294_1151	MESH:D000638
3997294_1152	MESH:D013256
4071154_1211	MESH:D007213
4071154_1212	MESH:D051437
4071154_1213	MESH:D051437
4071154_1214	MESH:D006947
4071154_1215	MESH:D005355
4071154_1216	MESH:D001201
4071154_1217	MESH:D011660
4071154_1218	MESH:D007213
4071154_1219	MESH:D007213
4071154_1220	MESH:D009846
4071154_1221	MESH:D011453
4071154_1222	MESH:D058186
6103707_1244	MESH:D005445
6103707_1245	MESH:D005445
6103707_1246	MESH:D004244
6103707_1247	MESH:D010146
6103707_1248	MESH:D005445
6229975_1258	MESH:D013999
6229975_1259	MESH:D009203
6229975_1260	MESH:D013999
6229975_1261	MESH:D009203
6229975_1262	MESH:D013999
6229975_1263	MESH:D013999
6229975_1264	MESH:D013999
6229975_1265	MESH:D001919
6229975_1266	MESH:D013999
6229975_1267	MESH:D006332
6229975_1268	MESH:D007238
6229975_1269	MESH:D013999
6286738_1280	MESH:D002762
6286738_1281	MESH:D064420
6286738_1282	MESH:D002762
6286738_1283	MESH:D002762
6286738_1284	MESH:D006934
6286738_1285	MESH:D054559
6286738_1286	MESH:D002762
6286738_1287	MESH:D002118
6286738_1288	MESH:D002762
6286738_1289	MESH:D002762
6286738_1290	MESH:D010319
6286738_1291	MESH:D010319
6286738_1292	MESH:D002762
6286738_1293	MESH:D064420
6286738_1294	MESH:D002762
6286738_1295	MESH:D064420
6286738_1296	MESH:D064420
6286738_1297	MESH:D002762
6286738_1298	MESH:D002762
6286738_1299	MESH:D010319
6286738_1300	MESH:D010319
6286738_1301	MESH:D002762
6286738_1302	MESH:D010319
6287825_1328	MESH:D010523
6287825_1329	MESH:D010523
6287825_1330	MESH:D010523
6287825_1331	MESH:D020275
6287825_1332	MESH:D010523
6287825_1333	MESH:D010523
6287825_1334	MESH:D044342
6287825_1335	MESH:D013831
6287825_1336	MESH:D012256
6287825_1337	MESH:D010523
6287825_1338	MESH:D003920
6287825_1339	MESH:D009422
6287825_1340	MESH:D007538
6287825_1341	MESH:D009422
6287825_1342	MESH:D008881
6287825_1343	MESH:D003389
6287825_1344	MESH:D009369
6287825_1345	MESH:D009422
6287825_1346	MESH:D003240
6287825_1347	MESH:D009422
6386793_1369	MESH:D004308
6386793_1370	MESH:D003866
6386793_1371	MESH:D004308
6386793_1372	MESH:D000639
6386793_1373	MESH:D003866
6386793_1374	MESH:D004308
6386793_1375	MESH:D000639
6386793_1376	MESH:D003866
6386793_1377	MESH:D014786
6386793_1378	MESH:D014987
6386793_1379	MESH:D004308
6386793_1380	MESH:D000639
6386793_1381	MESH:D004308
6386793_1382	MESH:D004308
6386793_1383	MESH:D000928
6386793_1384	MESH:D000639
6386793_1385	MESH:D003866
6387529_1397	MESH:D003975
6387529_1398	MESH:D011433
6387529_1399	MESH:D016584
6387529_1400	MESH:D000379
6387529_1401	MESH:D003975
6387529_1402	MESH:D011433
6387529_1403	MESH:D016584
6387529_1404	MESH:D000379
6387529_1405	MESH:D008569
6387529_1406	MESH:D003975
6387529_1407	MESH:D011433
6387529_1408	MESH:D008569
6387529_1409	MESH:D011433
6387529_1410	MESH:D003975
6387529_1411	MESH:D003975
6387529_1412	MESH:D011433
6387529_1413	MESH:D001523
6692345_1437	MESH:D001241
6692345_1438	MESH:D005200
6692345_1439	MESH:D001241
6692345_1440	MESH:D005200
6692345_1441	MESH:D005200
6692345_1442	MESH:D005200
6692345_1443	MESH:D001749
6692345_1444	MESH:D013274
6692345_1445	MESH:D005200
6692345_1446	MESH:D001241
6692345_1447	MESH:D001241
6692345_1448	MESH:D005200
6692345_1449	MESH:D005200
6692345_1450	MESH:D001241
6692345_1451	MESH:D001241
6692345_1452	MESH:D005200
6692345_1453	MESH:D005200
6692345_1454	MESH:D063646
6692345_1455	MESH:D001241
6692345_1456	MESH:D005200
6692345_1457	MESH:D001241
6773726_1481	MESH:D007022
6773726_1482	MESH:D005996
6773726_1483	MESH:D003929
6773726_1484	MESH:D005996
6773726_1485	MESH:D003920
6773726_1486	MESH:D009422
6773726_1487	MESH:D003920
6773726_1488	MESH:D009422
6773726_1489	MESH:D005996
6773726_1490	MESH:D003920
6773726_1491	MESH:D009422
6773726_1492	MESH:D003920
6773726_1493	MESH:D009422
6773726_1494	MESH:D003920
6773726_1495	MESH:D009422
6888657_1502	MESH:D004967
6888657_1503	MESH:D010911
6888657_1504	MESH:D010911
6888657_1505	MESH:D004054
6888657_1506	MESH:D004054
6888657_1507	MESH:D004054
6888657_1508	MESH:D004054
6888657_1509	MESH:D000167
6888657_1510	MESH:D004054
6888657_1511	MESH:D004054
6888657_1512	MESH:D004054
6888657_1513	MESH:D004054
6888657_1514	MESH:D004054
6888657_1515	MESH:D009369
7265370_1537	MESH:D014223
7265370_1538	MESH:D053040
7265370_1539	MESH:C020743
7265370_1540	MESH:D014223
7265370_1541	MESH:D053040
7265370_1542	MESH:C020743
7265370_1543	MESH:D006973
7265370_1544	MESH:D014223
7265370_1545	MESH:D014527
7265370_1546	MESH:D014223
7265370_1547	MESH:D053040
7423039_1563	MESH:D004317
7423039_1564	MESH:D066126
7423039_1565	MESH:D066126
7423039_1566	MESH:D004317
7423039_1567	MESH:D004317
7423039_1568	MESH:D010725
7423039_1569	MESH:D004317
7423039_1570	MESH:D010725
7423039_1571	MESH:D003401
7423039_1572	MESH:D000241
7423039_1573	MESH:D000255
7423039_1574	MESH:D000255
7423039_1575	MESH:D004317
7423039_1576	MESH:D000241
7444978_1590	MESH:D020258
7444978_1591	MESH:D013307
7444978_1592	MESH:D013307
7444978_1593	MESH:D004409
7444978_1594	MESH:D003638
7444978_1595	MESH:D013307
7444978_1596	MESH:D004409
7834920_1609	MESH:D005921
7834920_1610	MESH:D012293
7834920_1611	MESH:D014397
7834920_1612	MESH:D005921
7834920_1613	MESH:D012293
7834920_1614	MESH:D012293
7834920_1615	MESH:D007538
7834920_1616	MESH:D014397
7834920_1617	MESH:D051437
7834920_1618	MESH:D005921
7834920_1619	MESH:D005921
7834920_1620	MESH:D005921
7834920_1621	MESH:D005921
7834920_1622	MESH:D012293
7881871_1654	MESH:D011692
7881871_1655	MESH:D007674
7881871_1656	MESH:D010100
7881871_1657	MESH:D011692
7881871_1658	MESH:D011692
7881871_1659	MESH:D007674
7881871_1660	MESH:D011507
7881871_1661	MESH:D011507
7881871_1662	MESH:D011692
7881871_1663	MESH:D011692
7881871_1664	MESH:C029684
7881871_1665	MESH:D011507
7881871_1666	MESH:D011507
7881871_1667	MESH:D011692
7881871_1668	MESH:D007674
7930386_1714	MESH:D002997
7930386_1715	MESH:D012893
7930386_1716	MESH:D012893
7930386_1717	MESH:D002997
7930386_1718	MESH:D002997
7930386_1719	MESH:D002997
7930386_1720	MESH:D012893
7930386_1721	MESH:D002997
7988234_1740	MESH:D000799
7988234_1741	MESH:D008790
7988234_1742	MESH:D011654
7988234_1743	MESH:D002637
7988234_1744	MESH:D003324
7988234_1745	MESH:D009203
7988234_1746	MESH:D006973
7988234_1747	MESH:D003920
7988234_1748	MESH:D000799
7988234_1749	MESH:D017706
7988234_1750	MESH:D000809
7988234_1751	MESH:D008790
7988234_1752	MESH:D000799
7988234_1753	MESH:D000799
7988234_1754	MESH:D013256
7988234_1755	MESH:D004155
8073369_1771	MESH:C007112
8073369_1772	MESH:C007112
8073369_1773	MESH:D001176
8073369_1774	MESH:C007112
8073369_1775	MESH:D001176
8073369_1776	MESH:C007112
8073369_1777	MESH:D009538
8073369_1778	MESH:C007112
8073369_1779	MESH:D009538
8073369_1780	MESH:D009140
8073369_1781	MESH:D009538
8073369_1782	MESH:C007112
8073369_1783	MESH:D009140
8073369_1784	MESH:C007112
8073369_1785	MESH:D009538
8073369_1786	MESH:D009140
8073369_1787	MESH:D002543
8073369_1788	MESH:D009538
8073369_1789	MESH:C007112
8073369_1790	MESH:D009538
8073369_1791	MESH:C007112
8073369_1792	MESH:D009538
8073369_1793	MESH:C007112
8073369_1794	MESH:D001176
8302922_1856	MESH:D000527
8302922_1857	MESH:D014294
8302922_1858	MESH:D007022
8302922_1859	MESH:D000527
8302922_1860	MESH:D000527
8302922_1861	MESH:D014294
8302922_1862	MESH:D014294
8302922_1863	MESH:D007022
8302922_1864	MESH:D007530
8302922_1865	MESH:D000527
8302922_1866	MESH:D014294
8302922_1867	MESH:D007022
8302922_1868	MESH:D000527
8302922_1869	MESH:D014294
8302922_1870	MESH:D007022
8302922_1871	MESH:D000527
8302922_1872	MESH:D000527
8302922_1873	MESH:D014294
8302922_1874	MESH:D014294
8302922_1875	MESH:D000527
8302922_1876	MESH:D014294
8302922_1877	MESH:D007022
8302922_1878	MESH:D014294
8410052_1967	MESH:D001480
8410052_1968	MESH:D001480
8410052_1969	MESH:D001480
8410052_1970	MESH:D019344
8410052_1971	MESH:D002544
8410052_1972	MESH:D010862
8410052_1973	MESH:D013226
8410052_1974	MESH:D001480
8410052_1975	MESH:D014947
8423889_1985	MESH:D009069
8423889_1986	MESH:D005473
8423889_1987	MESH:D003866
8423889_1988	MESH:D010300
8423889_1989	MESH:D009069
8423889_1990	MESH:D010300
8423889_1991	MESH:D000928
8423889_1992	MESH:D005473
8423889_1993	MESH:D004298
8423889_1994	MESH:D005473
8423889_1995	MESH:D010300
8682684_2005	MESH:D000082
8682684_2006	MESH:D007022
8682684_2007	MESH:D000082
8682684_2008	MESH:D000082
8682684_2009	MESH:D002318
8682684_2010	MESH:D000082
8682684_2011	MESH:D000707
8682684_2012	MESH:D007022
8682684_2013	MESH:D016638
8682684_2014	MESH:D007022
8682684_2015	MESH:D000082
8682684_2016	MESH:D004342
8682684_2017	MESH:D007022
8682684_2018	MESH:D000082
8682684_2019	MESH:D007022
9625142_2053	MESH:D056486
9625142_2054	MESH:D000744
9625142_2056	MESH:D002443
9625142_2057	MESH:D056486
9625142_2058	MESH:D002443
9625142_2059	MESH:D047090
9625142_2060	MESH:D001663
9625142_2061	MESH:D000744
9625142_2063	MESH:D013256
9625142_2064	MESH:D047090
9766615_2076	MESH:D001480
9766615_2077	MESH:D001480
9766615_2078	MESH:D004409
9766615_2079	MESH:D007024
9766615_2080	MESH:D012735
9766615_2081	MESH:D015430
9766615_2082	MESH:D001480
9766615_2083	MESH:D015430
9766615_2084	MESH:D012735
9766615_2085	MESH:D012640
9766615_2086	MESH:D003024
9766615_2087	MESH:D000380
9766615_2088	MESH:D003024
10193204_2094	MESH:C009438
10193204_2095	MESH:C060802
10193204_2096	MESH:D013927
10193204_2097	MESH:D001791
10193204_2098	MESH:C009438
10193204_2099	MESH:C009438
10193204_2100	MESH:C060802
10193204_2101	MESH:C060802
10193204_2102	MESH:D044182
10193204_2103	MESH:C009438
10193204_2104	MESH:C060802
10193204_2105	MESH:D013927
10193204_2106	MESH:D004837
10193204_2107	MESH:D004837
10193204_2108	MESH:D001791
10193204_2109	MESH:D001778
10193204_2110	MESH:C009438
10193204_2111	MESH:C060802
10193204_2112	MESH:D013927
10193204_2113	MESH:D001241
10193204_2114	MESH:D001241
10193204_2115	MESH:D001791
10193204_2116	MESH:C009438
10193204_2117	MESH:C060802
10193204_2118	MESH:C009438
10193204_2119	MESH:C060802
10193204_2120	MESH:C009438
10193204_2121	MESH:C060802
10526274_2131	MESH:C056507
10526274_2132	MESH:C030852
10526274_2133	MESH:D002289
10526274_2134	MESH:D002945
10526274_2135	MESH:D002289
10526274_2136	MESH:D002289
10526274_2137	MESH:D064420
10526274_2138	MESH:C030852
10526274_2139	MESH:C030852
10526274_2140	MESH:C056507
10526274_2141	MESH:C056507
10526274_2142	MESH:D064420
10526274_2143	MESH:D064420
10526274_2144	MESH:C056507
10526274_2145	MESH:C030852
10526274_2146	MESH:D002289
10526274_2147	MESH:D002945
10526274_2148	MESH:D002289
10526274_2149	MESH:D002945
10526274_2150	MESH:D064420
10526274_2151	MESH:C030852
10526274_2152	MESH:C056507
10526274_2153	MESH:D064420
10526274_2154	MESH:D009503
10526274_2155	MESH:D013921
10526274_2156	MESH:D020258
10526274_2157	MESH:D009503
10526274_2158	MESH:D018805
10526274_2159	MESH:D009503
10526274_2160	MESH:C056507
10526274_2161	MESH:C030852
10526274_2162	MESH:D001855
10526274_2163	MESH:D064420
10526274_2164	MESH:D002289
10669626_2228	MESH:D014859
10669626_2229	MESH:D061205
10669626_2230	MESH:D014807
10669626_2231	MESH:D014807
10669626_2232	MESH:D061205
10669626_2233	MESH:D014859
10669626_2234	MESH:D002114
10669626_2235	MESH:D061205
10669626_2236	MESH:D014859
10669626_2237	MESH:D014859
10669626_2238	MESH:D061205
10669626_2239	MESH:D002114
10669626_2240	MESH:D061205
10669626_2241	MESH:D014859
10669626_2242	MESH:D014859
10669626_2243	MESH:D061205
10669626_2244	MESH:D014859
10669626_2245	MESH:D061205
10669626_2246	MESH:D061205
10669626_2247	MESH:D061205
10669626_2248	MESH:D010710
10669626_2249	MESH:D061205
10669626_2250	MESH:D010710
10669626_2251	MESH:D014859
10669626_2252	MESH:D061205
10669626_2253	MESH:D014859
10669626_2254	MESH:D061205
10669626_2255	MESH:D010710
10669626_2256	MESH:D014807
10669626_2257	MESH:D014859
10669626_2258	MESH:D061205
10669626_2259	MESH:D014807
10669626_2260	MESH:D061205
10669626_2261	MESH:D014812
10669626_2262	MESH:D014859
10669626_2263	MESH:D061205
10669626_2264	MESH:D014859
10669626_2265	MESH:D002114
10669626_2266	MESH:D014807
10669626_2267	MESH:D014807
10669626_2268	MESH:D061205
10669626_2269	MESH:D014807
10669626_2270	MESH:D002118
10669626_2271	MESH:D014807
10669626_2272	MESH:D061205
10669626_2273	MESH:D002118
10669626_2274	MESH:D014859
10669626_2275	MESH:D002118
10669626_2276	MESH:D014807
10669626_2277	MESH:D014859
10669626_2278	MESH:D014807
10669626_2279	MESH:D014859
10669626_2280	MESH:D002114
10669626_2281	MESH:D061205
10669626_2282	MESH:D014807
10669626_2283	MESH:D014859
10669626_2284	MESH:D015055
10669626_2285	MESH:D015055
10669626_2286	MESH:D002114
10669626_2287	MESH:D002114
11379838_2579	MESH:D000928
11379838_2580	MESH:D001714
11379838_2581	MESH:D001714
11379838_2582	MESH:D001714
11379838_2583	MESH:D000928
11379838_2584	MESH:D001714
11379838_2585	MESH:D001714
11379838_2586	MESH:D001714
11379838_2587	MESH:D001714
11379838_2588	MESH:D001714
11379838_2589	MESH:D001714
11379838_2590	MESH:D001714
11379838_2591	MESH:D000928
11379838_2592	MESH:D000928
11379838_2593	MESH:D017367
11379838_2594	MESH:D017367
11379838_2595	MESH:D008094
11379838_2596	MESH:D001714
11379838_2597	MESH:D001714
11379838_2598	MESH:D017367
11379838_2599	MESH:D001714
11379838_2600	MESH:D001714
11379838_2601	MESH:D001714
11379838_2602	MESH:D001714
11379838_2603	MESH:D008094
11379838_2604	MESH:D008094
11379838_2605	MESH:D001714
11379838_2606	MESH:D000928
11379838_2607	MESH:D008094
11419773_2747	MESH:D002110
11419773_2748	MESH:D001145
11419773_2749	MESH:D008945
11419773_2750	MESH:D014693
11419773_2751	MESH:D002110
11581460_2757	MESH:D016055
11581460_2758	MESH:D005283
11581460_2759	MESH:D010146
11581460_2760	MESH:D005283
11581460_2761	MESH:D005283
11581460_2762	MESH:D009127
11581460_2763	MESH:D007022
11581460_2764	MESH:D012131
11581460_2765	MESH:D001919
11581460_2766	MESH:D001745
11581460_2767	MESH:D006869
11581460_2768	MESH:D005283
11706060_2792	MESH:D009202
11706060_2793	MESH:D019344
