mention_id	entity_id
23615073_256	19696
23615073_261	19696
23615073_262	69654
23615073_266	19696
23615073_269	19696
23147415_280	MESH:D000077265
23147415_281	MESH:D010830
23147415_282	MESH:D005947
23147415_283	MESH:D000077265
23147415_284	MESH:D002794
23147415_285	MESH:D002794
23147415_286	MESH:D002093
23147415_287	MESH:C047766
23147415_288	11423
23147415_289	43
23147415_291	11423
23147415_292	11423
23147415_293	43
23147415_294	11423
23147415_295	11423
23147415_296	11423
23147415_297	12647
23147415_298	11423
23147415_299	65036
23147415_301	11423
23147415_302	11423
23643664_315	MESH:D014443
23643664_316	MESH:D015632
23643664_317	MESH:D015632
23643664_318	MESH:D004298
23643664_319	MESH:D015632
23643664_320	MESH:D004298
23643664_321	MESH:D015632
23643664_322	MESH:D015632
23643664_324	MESH:D015632
23643664_325	MESH:D015632
23643664_326	MESH:D015632
23643664_327	MESH:D015632
23643664_328	MESH:D015632
23643664_329	MESH:D015632
23643664_330	MESH:D004298
23643664_331	25085
23643664_332	25085
23643664_333	24898
23643664_334	25085
23643664_335	25085
23643664_337	22223
23643664_338	22223
23643664_342	22223
23643664_344	22223
23643664_345	22223
23643664_346	50873
17124432_365	MESH:D009638
17124432_368	MESH:D009711
17124432_370	MESH:D009638
17124432_372	MESH:D009638
17124432_373	6530
17124432_375	83511
17124432_376	20538
17124432_378	83511
17124432_379	83511
17124432_380	9926
17124432_381	83511
17124432_382	6530
17124432_383	83511
23562076_391	MESH:D005947
23562076_392	723961
23562076_394	57765
23562076_395	723961
23562076_396	57765
23562076_398	723961
23562076_399	57765
23562076_400	57765
23562076_401	57765
23562076_402	295953
23562076_403	57765
23562076_404	57765
23562076_405	19374
23562076_406	723961
23562076_407	57765
23562076_408	57765
23562076_409	723961
23639738_413	MESH:D002784
23639738_421	MESH:C039212
23639738_425	MESH:C039212
23639738_428	MESH:C039212
23639738_429	1056
23639738_430	13034
23639738_431	13034
23639738_432	213
12477282_437	MESH:D019803
12477282_438	MESH:D019803
12477282_439	MESH:D019803
12477282_440	MESH:C015772
12477282_441	MESH:D019803
12477282_442	MESH:D017382
12477282_443	MESH:D005978
12477282_444	MESH:D019803
12477282_446	MESH:D019803
12477282_448	MESH:D019803
12477282_449	MESH:D002330
12477282_450	MESH:D005978
12477282_451	MESH:D019803
12477282_452	18033
12477282_453	16193
12477282_454	21926
12477282_455	18033
12477282_456	18033
12477282_458	16193
12477282_459	16193
12477282_460	21926
12477282_461	21926
12477282_462	14782
12477282_463	14782
12477282_464	18033
23339966_484	MESH:D006859
23339966_486	4513
23339966_487	4513
10998082_490	MESH:C016167
10998082_492	MESH:D009569
10998082_493	MESH:D001120
10998082_494	MESH:D019331
10998082_495	MESH:D019331
10998082_498	MESH:C079393
10998082_501	MESH:D009599
10998082_502	MESH:D000244
10998082_504	MESH:C016167
10998082_506	MESH:C016167
10998082_507	MESH:C016167
10998082_508	MESH:D000244
10998082_511	MESH:D000244
10998082_512	MESH:D012459
10998082_513	MESH:D013928
10998082_514	MESH:D009569
10998082_516	MESH:C016167
10998082_519	MESH:D000244
10998082_520	MESH:C016167
10998082_522	MESH:D012459
10998082_523	MESH:C016167
10998082_524	MESH:D009569
10998082_525	4846
10998082_526	4846
10998082_527	6403
10998082_528	6403
10998082_529	4846
10998082_530	6403
10998082_531	6403
12453616_537	MESH:D008694
12453616_538	MESH:D008694
12453616_539	MESH:D008694
12453616_540	MESH:D006160
12453616_541	MESH:D008694
12453616_542	MESH:D008694
12453616_543	11540
12453616_544	11540
12453616_545	11550
12453616_547	11550
12453616_549	14681
12453616_550	11540
12453616_551	14149
12453616_552	11540
12453616_554	14681
6706930_564	MESH:D006861
6706930_565	MESH:D007455
6706930_566	MESH:D007454
6706930_567	MESH:D007454
6706930_568	MESH:D006861
6706930_569	MESH:D010100
6706930_570	MESH:D007455
6706930_571	MESH:D014443
6706930_574	MESH:D006861
6706930_575	MESH:D007455
6706930_576	MESH:D006861
6706930_577	MESH:D007454
6706930_578	MESH:D007454
6706930_579	MESH:D007455
6706930_580	MESH:D014443
6706930_585	MESH:D008713
6706930_586	MESH:D002231
6706930_587	MESH:D007454
6706930_588	MESH:D007454
6706930_589	54314
6706930_590	54314
6706930_591	4025
6706930_593	54314
6706930_594	4025
6706930_596	103971
6706930_597	103971
6706930_598	24248
6706930_599	54314
6706930_600	4025
6706930_601	24248
6706930_603	54314
6706930_604	4025
6706930_605	MESH:C081961
23188391_629	MESH:D005947
23188391_630	MESH:D005947
23188391_631	MESH:D005947
23188391_632	MESH:D005947
23188391_634	723961
23188391_635	2641
23188391_640	25040
23188391_642	3630
23188391_643	1803
23188391_644	2641
9399970_650	MESH:C024524
9399970_651	MESH:C010827
9399970_652	MESH:D009266
9399970_653	MESH:D009020
9399970_654	MESH:D005283
9399970_655	MESH:D009270
9399970_656	MESH:C024524
9399970_657	MESH:C010827
9399970_658	MESH:C083877
9399970_659	MESH:C088464
9399970_660	MESH:C010827
9399970_661	MESH:C055382
9399970_662	MESH:C010827
9399970_663	MESH:C055382
9399970_664	MESH:C083877
9399970_665	MESH:C088464
9399970_666	MESH:C010827
9399970_667	MESH:C027248
9399970_668	MESH:C051272
9399970_671	MESH:C010827
9399970_672	MESH:C051844
9399970_673	MESH:C010827
9399970_674	MESH:C010827
9399970_675	MESH:C010827
9399970_676	MESH:D005283
9399970_677	MESH:D003496
9399970_678	MESH:D002047
9399970_679	MESH:D002077
9399970_681	MESH:D009266
9399970_682	MESH:C047238
9399970_683	MESH:D009020
9399970_684	MESH:C012134
9399970_685	MESH:D011431
9399970_686	MESH:C010827
9399970_687	MESH:D009270
9399970_688	MESH:C010827
9399970_689	MESH:D011431
9399970_690	MESH:D005283
9399970_691	MESH:D009270
9399970_692	MESH:C010827
9399970_693	MESH:D011431
9399970_694	MESH:C010827
9399970_697	MESH:C010827
9399970_698	MESH:C010827
23103563_712	MESH:D004164
23103563_716	MESH:D000077557
23103563_717	MESH:D000077557
23103563_718	MESH:D000077557
23103563_719	MESH:C002963
23103563_720	MESH:C004808
23103563_721	MESH:D000077557
23103563_722	MESH:D000077557
23103563_723	246097
23103563_724	13433
23103563_727	246097
23103563_731	246097
23103563_732	13433
23103563_734	246097
23103563_735	13433
23103563_736	246097
23174265_745	MESH:D012701
23174265_746	MESH:D012701
23174265_747	MESH:C054649
23174265_748	MESH:C422645
23174265_749	MESH:D012701
23174265_750	MESH:D012701
23174265_755	50689;116590
23174265_756	50689;116590
23174265_758	57302
23174265_760	50689;116590
23174265_761	24516
23174265_762	57302
23174265_764	50689;116590
23174265_765	57302
23174265_766	365541
23174265_767	50689;116590
23174265_768	16783
23174265_769	365541
23174265_770	57302
23174265_772	57302
23174265_775	50689;116590
23174265_776	24516
23174265_778	365541
23174265_779	50689;116590
23174265_780	365541
23103450_791	MESH:D004986
23103450_793	MESH:C034244
23103450_794	MESH:C037573
23103450_796	MESH:C034244
23103450_797	MESH:C037573
23103450_798	MESH:D011188
23103450_799	MESH:D000077237
23103450_800	MESH:D000077237
23103450_801	MESH:D000077237
23103450_802	MESH:C034244
23103450_803	MESH:D011188
23103450_804	MESH:C034244
23103450_805	MESH:C037573
23103450_806	MESH:D000077237
23103450_808	MESH:C034244
23103450_809	MESH:C037573
23103450_810	2078
23103450_811	2078
23103450_813	2078
23103450_814	24790
23103450_815	2078
23103450_817	2078
23103450_818	2078
23103450_819	2078
23103450_820	2078
23103450_821	2078
23103450_822	2078
23103450_823	2078
23103450_825	2078
23103450_827	2078
23103450_828	2078
23103450_829	3757
23103450_830	2078
23103450_831	2078
23103450_832	24790
23103450_833	2078
7768269_863	MESH:C058081
7768269_864	MESH:D003042
7768269_865	MESH:C066888
7768269_866	MESH:D003042
7768269_867	MESH:D020891
7768269_868	MESH:D003042
7768269_869	MESH:D020891
7768269_870	MESH:D003042
7768269_871	MESH:C066888
7768269_872	MESH:D011343
7768269_873	MESH:C004616
7768269_874	MESH:D003042
7768269_875	MESH:D004298
7768269_876	MESH:D004298
7768269_877	MESH:D003042
7768269_878	MESH:C066888
7768269_879	MESH:D003042
7768269_880	MESH:C066888
7768269_881	MESH:D003042
7768269_882	MESH:D003042
7768269_883	MESH:D004298
7768269_884	MESH:D003042
7768269_885	MESH:C058081
7768269_887	MESH:D004298
7768269_888	MESH:D020891
7768269_890	13488
7768269_891	1813
15967876_898	MESH:D002586
15967876_900	MESH:D020117
15967876_901	MESH:D010649
15967876_902	MESH:D011188
15967876_903	MESH:D020117
15967876_905	MESH:D002586
15967876_906	MESH:D020117
15967876_908	MESH:D020117
15967876_909	3757
15967876_910	3757
15967876_911	3757
15967876_912	3757
15967876_915	3757
15967876_917	3757
15967876_918	3757
15967876_919	3757
15967876_920	3757
15967876_921	3757
15967876_922	3757
15967876_923	3757
15967876_924	MESH:D020117
15967876_925	MESH:D020117
17251447_942	MESH:D012176
17251447_944	MESH:D012176
17251447_945	MESH:D000084562
17251447_946	MESH:D012176
17251447_947	MESH:D014801
17251447_951	MESH:D007930
17251447_952	MESH:D012176
17251447_953	MESH:D012176
17251447_954	MESH:D012172
17251447_955	MESH:D012176
17251447_956	18185
17251447_957	19892
17251447_958	18185
17251447_959	24717
17251447_961	19892
17251447_962	18185
17251447_963	19892
17251447_964	290221
17251447_965	18185
17251447_966	212541
17251447_967	24717
17251447_969	19892
17251447_970	19892
17251447_971	18185
17251447_972	19892
17251447_973	19771
17251447_974	19771
17251447_975	19892
17251447_977	18185
23360475_980	MESH:C046243
23360475_981	MESH:C046243
23360475_982	MESH:C046243
23360475_983	MESH:C046243
23360475_984	MESH:C046243
23360475_985	MESH:C046243
23360475_986	MESH:C046243
15110853_996	MESH:C571392
15110853_997	MESH:D000086
15110853_999	MESH:D008704
15110853_1000	MESH:D013449
15110853_1003	759
15110853_1004	760
15110853_1005	56735
15110853_1006	56735
23578391_1019	MESH:D055768
23578391_1020	MESH:D055768
23578391_1021	MESH:C086401
23578391_1022	MESH:D055768
23578391_1023	MESH:C477694
23578391_1024	MESH:C477694
23578391_1025	MESH:D013963
23578391_1026	MESH:D055768
23578391_1027	MESH:C477694
23578391_1028	MESH:D014284
23578391_1029	MESH:C477694
23578391_1030	MESH:D013963
23578391_1032	24225
23578391_1033	24225
23578391_1034	24225
23578391_1037	24225
23432095_1041	MESH:D000728
23432095_1042	MESH:D000728
23432095_1043	MESH:D000728
23432095_1044	MESH:D000728
23432095_1045	MESH:D013196
23432095_1046	MESH:D007213
23432095_1047	MESH:D007213
23432095_1048	MESH:D013739
23432095_1051	MESH:D007213
23432095_1053	11835
23432095_1054	171516
23432095_1055	171516
23432095_1056	171516
23432095_1057	83702
23432095_1058	83702
23432095_1060	171516
23432095_1061	83702
23432095_1062	83702
23432095_1064	171516
23432095_1065	171516
23432095_1066	83702
23432095_1067	83702
23432095_1068	171516
23432095_1069	171516
23432095_1070	8644
23432095_1071	171516
15132128_1092	MESH:D000069287
15132128_1094	MESH:D005472
15132128_1095	MESH:D000069287
15132128_1098	MESH:D005472
15132128_1099	MESH:D000069287
15132128_1100	MESH:D000069287
15132128_1101	MESH:D005472
15132128_1102	MESH:D005472
15132128_1103	MESH:D013936
15132128_1104	MESH:D000069287
15132128_1105	MESH:D002219
15132128_1106	MESH:D000069287
15132128_1107	315219
15132128_1108	1806
15132128_1109	315219
15132128_1110	1806
15132128_1111	315219
15132128_1112	315219
15132128_1113	29261
15132128_1114	315219
15132128_1115	29261
15132128_1116	1806
15132128_1117	7298
15132128_1118	29261
15132128_1119	1806
15132128_1120	1806
15132128_1121	315219
15132128_1122	1806
15132128_1123	29261
15132128_1124	315219
15132128_1125	29261
15132128_1126	1806
15132128_1127	315219
15132128_1128	29261
15132128_1129	1806
15132128_1130	315219
15132128_1131	29261
15132128_1132	1806
15132128_1133	29261
15132128_1134	315219
15132128_1135	315219
15132128_1136	1806
23576111_1151	MESH:D005978
23576111_1152	MESH:D013481
23576111_1153	6647
23576111_1154	847
23576111_1156	14778
23576111_1157	847
23576111_1158	847
23576111_1160	6647
23576111_1161	14778
6645495_1164	MESH:C044815
6645495_1165	MESH:D011374
6645495_1166	MESH:C044815
6645495_1167	MESH:D016912
6645495_1168	MESH:D009640
6645495_1169	MESH:D000085
6645495_1170	MESH:D017258
6645495_1171	MESH:D011372
6645495_1172	MESH:C044659
6645495_1173	MESH:D011372
6645495_1174	MESH:D011372
6645495_1175	MESH:D011374
6645495_1178	MESH:D000728
6645495_1180	MESH:D011372
6645495_1181	MESH:C044659
6645495_1182	MESH:D011372
6645495_1183	MESH:D011374
6645495_1184	MESH:D011374
6645495_1185	MESH:D011374
6645495_1186	MESH:C044815
6645495_1187	MESH:D017135
6645495_1188	MESH:D011374
6645495_1189	MESH:D016912
6645495_1190	MESH:C020175
6645495_1192	MESH:D011372
6645495_1194	MESH:D009640
6645495_1195	MESH:D011374
6645495_1196	MESH:D017373
6645495_1197	MESH:C044659
6645495_1198	MESH:C044815
6645495_1199	MESH:C020175
6645495_1200	MESH:D011372
6645495_1201	5241
6645495_1202	367
6645495_1207	5241
6645495_1208	5241
19428322_1211	MESH:D000249
19428322_1212	MESH:D010718
19428322_1213	MESH:D000105
19428322_1214	MESH:D008687
19428322_1215	MESH:C031143
19428322_1216	MESH:D000249
19428322_1217	5563
19428322_1218	5563
19428322_1219	5563
19428322_1221	596
19428322_1222	581
19428322_1223	78975
19428322_1225	78975
19428322_1226	5563
19428322_1227	5563
14766200_1247	MESH:C487735
14766200_1248	MESH:D002956
14766200_1249	MESH:C027451
14766200_1250	MESH:D009569
14766200_1252	MESH:D009569
14766200_1253	64157
14766200_1254	64157
14766200_1255	378898
14766200_1256	378898
14766200_1257	378898
14766200_1258	64157
14766200_1259	64157
14766200_1260	64157
14766200_1261	24598
14766200_1262	24598
14766200_1263	64157
14766200_1264	24598
14766200_1265	378898
14766200_1266	MESH:D001120
23110812_1275	MESH:D004492
23110812_1276	2597
23110812_1277	2353
23110812_1278	3552
23110812_1279	3576
23110812_1280	2597
17484506_1283	MESH:D016912
17484506_1284	MESH:D004967
17484506_1285	MESH:D011374
17484506_1286	2796
17484506_1287	25147
23494186_1291	MESH:C008047
23494186_1292	MESH:D002784
23494186_1293	MESH:D000069438
23494186_1294	MESH:D001647
23494186_1295	MESH:D058607
23494186_1296	MESH:D002784
23494186_1297	25675
23195959_1316	207
23195959_1317	207
23195959_1319	4734
23195959_1320	207
23195959_1322	100910768
23195959_1324	207
23195959_1326	246273
23195959_1327	4734
23195959_1329	100910768
23195959_1331	3479
23195959_1332	4734
23195959_1333	207
23195959_1335	298947
23195959_1336	207
23195959_1337	4734
23195959_1338	207
23195959_1339	207
23195959_1340	4734
23195959_1342	3479
23195959_1343	4734
23195959_1345	207
23195959_1346	100910768
23195959_1347	207
23195959_1349	4734
23195959_1350	3479
23611835_1353	MESH:C112019
23611835_1354	MESH:D014747
23611835_1355	MESH:C549500
23611835_1356	MESH:C112019
23611835_1357	MESH:C112019
23611835_1358	5243
23611835_1359	578
23611835_1360	81649
23611835_1362	81649
23611835_1365	3576
23611835_1366	3579
23611835_1367	7157
23611835_1368	3579
23611835_1369	701
23611835_1370	596
23611835_1371	598
23611835_1373	3579
23611835_1374	3576
10403635_1380	MESH:D010830
10403635_1381	MESH:D002219
10403635_1382	MESH:D012524
10403635_1383	MESH:D010830
10403635_1384	MESH:D011729
10403635_1385	MESH:C052450
10403635_1386	MESH:D012524
10403635_1387	MESH:D010830
10403635_1388	MESH:D012524
10403635_1389	MESH:D010830
10403635_1390	MESH:D012524
10403635_1391	MESH:D010830
10403635_1392	MESH:D012524
10403635_1394	MESH:D010830
10403635_1395	MESH:D000109
10403635_1396	MESH:D012524
10403635_1397	MESH:C052450
10403635_1398	MESH:D012524
10403635_1400	MESH:D011729
10403635_1401	MESH:D010830
10403635_1402	MESH:C052450
10403635_1403	MESH:D010755
10403635_1404	MESH:D012524
10403635_1405	MESH:D012524
10403635_1406	MESH:D011729
10403635_1407	MESH:D010830
10403635_1408	MESH:D010830
10403635_1409	MESH:C052450
10403635_1410	MESH:D012524
10403635_1411	MESH:D010830
10403635_1412	MESH:D012524
10403635_1413	MESH:D012524
10403635_1414	MESH:D011729
10403635_1415	MESH:D010830
10403635_1416	MESH:C052450
10403635_1417	MESH:D012524
10403635_1419	11423
10403635_1421	11423
10403635_1422	11423
10403635_1424	11423
23562072_1445	MESH:D002784
23562072_1446	MESH:D002784
23562072_1447	19
23562072_1449	407039
23402744_1452	MESH:C410127
23402744_1453	MESH:C541132
23402744_1454	MESH:C032904
23402744_1455	MESH:C541132
23402744_1456	MESH:C032904
23402744_1457	MESH:D012439
23402744_1458	MESH:C009407
23402744_1459	MESH:C410127
23402744_1460	MESH:D012439
23402744_1461	MESH:C541132
23402744_1462	MESH:C032904
23402744_1463	MESH:D012439
23402744_1464	MESH:D011078
23402744_1465	MESH:D011078
23402744_1466	MESH:D011078
23402744_1467	MESH:D011078
23402744_1468	MESH:D004147
23402744_1469	MESH:D004147
23402744_1470	MESH:D011078
23402744_1471	MESH:D013256
23402744_1472	MESH:D011078
23402744_1473	MESH:C009407
23402744_1474	MESH:D004147
23402744_1475	MESH:D011078
23402744_1476	25690
23402744_1477	25147
23402744_1478	25690
23538162_1484	MESH:C035054
23538162_1488	MESH:D009584
23538162_1489	MESH:D015735
23538162_1490	MESH:C113580
23538162_1491	MESH:D004967
23538162_1494	MESH:C035054
23538162_1496	116686
23538162_1497	24338
23538162_1499	351
23538162_1500	351
23538162_1502	3091
23538162_1503	2908
23538162_1504	2908
23538162_1505	5594
23538162_1506	2099
23538162_1508	116686
23538162_1509	5594
23538162_1510	3091
23538162_1511	351
23538162_1512	2908
23538162_1513	5594
23458420_1523	MESH:C121030
23458420_1524	MESH:C121030
23458420_1525	MESH:C121030
23458420_1526	MESH:C121030
23458420_1527	MESH:C121030
23458420_1528	MESH:C121030
23458420_1529	MESH:C121030
23458420_1530	MESH:C121030
23458420_1531	MESH:C009462
23458420_1532	3630
15204055_1535	MESH:D004298
15204055_1536	MESH:D003024
15204055_1537	MESH:D000077152
15204055_1538	MESH:D018967
15204055_1539	MESH:D000069348
15204055_1540	MESH:D000077582
15204055_1541	MESH:D003024
15204055_1542	MESH:D000077152
15204055_1543	MESH:D018967
15204055_1544	MESH:D000069348
15204055_1545	MESH:D000077582
15204055_1546	3356
15204055_1547	3356
15204055_1548	3356
15204055_1549	3356
15204055_1550	3356
15204055_1551	3356
15204055_1552	3356
15204055_1553	3356
15204055_1554	3356
23409951_1558	MESH:C055987
23409951_1560	MESH:D004852
23409951_1561	MESH:D001151
23409951_1563	MESH:D016718
23409951_1566	MESH:D016718
23409951_1577	MESH:D001151
23409951_1578	MESH:D001151
23409951_1579	MESH:D016718
23409951_1580	65030
23409951_1582	25642
23409951_1584	25642
23409951_1585	13850
23409951_1586	13850
23409951_1588	13079
23063069_1593	MESH:D011078
23063069_1594	MESH:D003634
23063069_1595	MESH:D055768
23063069_1596	MESH:D055768
23063069_1597	MESH:D011078
23063069_1598	MESH:D011078
23063069_1599	MESH:D003634
23063069_1600	MESH:D055768
23063069_1601	322358
23063069_1602	30262
23063069_1603	16866
23063069_1604	14308
23620436_1609	MESH:D008770
23620436_1610	MESH:D008770
23620436_1611	MESH:D008770
23620436_1612	MESH:D008770
23620436_1613	MESH:D013739
23620436_1614	MESH:D008770
23620436_1615	79122
23620436_1616	5111
23620436_1617	4255
23620436_1618	999
23620436_1619	4255
23620436_1620	5111
23620436_1621	5111
23620436_1623	216197
23620436_1624	4255
23620436_1625	999
16357751_2	MESH:D008727
16357751_3	7124
16357751_4	25408
16357751_5	56822
14967461_9	MESH:D000077156
14967461_10	MESH:D000077156
14967461_11	MESH:D000077156
14967461_12	MESH:D000069347
14967461_13	MESH:D000069347
14967461_14	MESH:D000069347
14967461_15	MESH:D000068818
14967461_16	MESH:D000068818
14967461_17	MESH:D000068818
14967461_18	MESH:C420268
14967461_19	MESH:D014443
14967461_20	MESH:C410026
14967461_21	MESH:D000077341
14967461_22	MESH:D010984
14967461_23	MESH:D000077156
14967461_24	MESH:D000069347
14967461_25	MESH:D000077156
14967461_26	MESH:D043823
14967461_27	MESH:D000077235
14967461_28	MESH:C056507
14967461_29	MESH:D000077146
14967461_30	1956
14967461_31	13649
14967461_33	246273
14967461_34	1956
14967461_35	2064
14967461_36	1956
14967461_37	1956
23468099_57	MESH:D002794
23468099_58	MESH:D005947
23468099_59	14828
23468099_60	13198
23468099_61	14828
23468099_62	13198
23468099_63	14828
23468099_64	13198
23468099_65	12647
23468099_66	14828
23468099_67	13198
23468099_69	290567
23293962_73	MESH:D007501
23293962_74	MESH:D007501
23293962_75	MESH:D007501
23293962_76	164656
23293962_77	10653
23293962_78	164656
23293962_79	57817
23293962_80	57817
23293962_81	6768
23293962_82	6692;10653
23293962_83	6692
23293962_84	10653
23293962_85	114093
23293962_86	164656
23293962_87	10653
23293962_88	10653
23293962_89	164656
23293962_90	105376906
23293962_91	164656
23293962_92	10653
23293962_93	10653
23293962_94	164656
23293962_95	10653
23293962_96	57817
23293962_97	57817
23293962_98	164656
23293962_99	57817
23293962_100	164656
23293962_101	10653
23293962_102	105376906
23293962_103	164656
23293962_104	10653
23293962_105	57817
7678677_108	MESH:C045331
7678677_109	MESH:D000526
7678677_110	MESH:D000526
7678677_111	MESH:C045331
7678677_112	MESH:C045331
7678677_113	MESH:D007545
7678677_114	MESH:D007545
7678677_115	MESH:D000526
7678677_116	MESH:C045331
7678677_117	MESH:D000526
7678677_118	MESH:C045331
7678677_119	MESH:C045331
7678677_120	MESH:D000526
7678677_121	MESH:D000526
7678677_122	MESH:C045331
7678677_124	24925
7678677_125	24925
16554356_138	MESH:D011136
16554356_139	MESH:D008139
16554356_140	MESH:D008139
16554356_141	11816
16554356_143	11816
16554356_144	11816
16554356_145	11657
16554356_146	12484
16554356_147	11816
16554356_148	12484
16554356_149	11816
16554356_151	11816
16554356_152	11657
16789740_155	MESH:D008715
16789740_157	MESH:D008715
16789740_159	MESH:D008715
16789740_160	10988
16789740_161	10988
16789740_162	10988
16789740_163	10988
16789740_164	213
16789740_165	10988
16789740_166	213
16789740_167	213
16789740_168	10988
7526860_174	723961
7526860_175	14178
7526860_176	14178
7526860_177	14178
7526860_178	14164
7526860_179	14164
7526860_180	14164
7526860_182	14178
7526860_183	14164;14178
7526860_184	14178
7526860_185	13645
7526860_186	14164;14178
7526860_187	14178
7526860_188	14178
7526860_189	25317
17199504_192	MESH:D000225
17199504_193	MESH:D000225
17199504_194	MESH:D000241
17199504_195	MESH:C030985
17199504_196	MESH:D000225
17199504_199	MESH:D000225
17199504_200	MESH:C030985
17199504_201	MESH:D000225
17199504_202	MESH:D000225
17199504_203	353
17199504_204	353
17199504_205	353
17199504_206	353
17199504_207	353
16437532_212	MESH:D000077265
16437532_213	MESH:D000077265
16437532_214	MESH:D000077265
16437532_216	MESH:D005702
16437532_217	MESH:D005702
16437532_218	MESH:D000068836
16437532_219	MESH:D000068836
16437532_220	MESH:D000068836
16437532_221	MESH:D000068836
16437532_222	MESH:D000077265
16437532_223	MESH:D005702
16437532_224	MESH:D000077265
16437532_225	MESH:D005702
16437532_226	MESH:D000068836
16437532_227	MESH:D000068836
16437532_228	MESH:D000077265
16437532_229	MESH:D005702
16437532_230	MESH:D000077265
16437532_231	MESH:D000068836
16437532_232	MESH:D000077265
16437532_233	MESH:D005702
16437532_234	MESH:D000077265
16437532_235	MESH:D000068836
16437532_236	MESH:D000109
16437532_237	MESH:D000077265
16437532_238	MESH:D000068836
16437532_239	MESH:D000077265
16437532_240	MESH:D000068836
16437532_241	MESH:D005702
16437532_242	MESH:D000068836
16437532_243	MESH:D000077265
16437532_244	MESH:D000077265
16437532_245	MESH:D000077265
16437532_246	MESH:D005702
16437532_247	MESH:D000068836
16437532_248	590
16437532_249	590
16437532_250	590
16437532_251	83817
16437532_252	590
11716850_262	MESH:C087255
11716850_264	MESH:D000255
11716850_265	MESH:C087255
11716850_266	MESH:D000077715
11716850_267	MESH:C072379
11716850_268	MESH:D005905
11716850_271	MESH:D005947
