mention_id	entity_id
10662748_10662748_e_3	MESH:D002037
10662748_10662748_e_4	MESH:D003645
10662748_10662748_e_5	MESH:D053840
10662748_10662748_e_6	MESH:D001145
10662748_10662748_e_7	MESH:D000404
10662748_10662748_e_8	MESH:D011342
10662748_10662748_e_9	MESH:D005424
10662748_10662748_e_10	6331
10662748_10662748_e_11	MESH:D002037
10662748_10662748_e_12	MESH:D001145
10662748_10662748_e_13	MESH:D001145
10662748_10662748_e_14	MESH:D002037
10752671_10752671_e_0	MESH:D005485
10752671_10752671_e_1	MESH:D005485
10752671_10752671_e_2	MESH:D011472
10752671_10752671_e_3	MESH:D011470
10752671_10752671_e_4	MESH:D005485
10752671_10752671_e_5	MESH:D005485
10752671_10752671_e_6	MESH:D005485
10752671_10752671_e_7	MESH:D005485
10752671_10752671_e_8	MESH:D005485
10768100_10768100_e_0	MESH:D000077288
10768100_10768100_e_1	5054
10768100_10768100_e_2	5054
10768100_10768100_e_3	5054
10768100_10768100_e_4	3630
10768100_10768100_e_5	MESH:D000077288
10768100_10768100_e_6	5054
10768100_10768100_e_7	5054
10768100_10768100_e_8	5054
10768100_10768100_e_9	MESH:D000077288
10768100_10768100_e_10	5054
10768100_10768100_e_11	5054
10768100_10768100_e_12	MESH:D009765
10768100_10768100_e_13	MESH:D000077288
10768100_10768100_e_14	5054
10768100_10768100_e_15	MESH:D000077288
10768100_10768100_e_16	5054
10768100_10768100_e_17	MESH:D000077288
10768100_10768100_e_18	5054
10768100_10768100_e_19	MESH:D000077288
10768100_10768100_e_20	MESH:D009765
11006272_11006272_e_0	MESH:C565439
11006272_11006272_e_1	MESH:D007975
11006272_11006272_e_2	MESH:D007975
11006272_11006272_e_3	MESH:D008659
11006272_11006272_e_4	MESH:D007249
11006272_11006272_e_5	MESH:D015212
11006272_11006272_e_6	MESH:D011565
11006272_11006272_e_7	MESH:D001168
11006272_11006272_e_8	MESH:D001249
11006272_11006272_e_9	MESH:D007249
11006272_11006272_e_10	1241
11006272_11006272_e_11	1241
11006272_11006272_e_12	56413
11006272_11006272_e_13	1241
11006272_11006272_e_14	56413
11006272_11006272_e_15	56413
11006272_11006272_e_17	MESH:D006893
11006272_11006272_e_21	MESH:C062137
11006272_11006272_e_22	1241
11006272_11006272_e_23	56413
11006272_11006272_e_24	10800
11006272_11006272_e_25	MESH:C093875
11006272_11006272_e_26	MESH:C062735
11006272_11006272_e_27	MESH:D002118
11006272_11006272_e_28	MESH:D005576
11118042_11118042_e_0	MESH:C025463
11118042_11118042_e_1	3845
11118042_11118042_e_2	5743
11118042_11118042_e_3	MESH:D015179
11118042_11118042_e_4	MESH:D013440
11118042_11118042_e_5	MESH:D013450
11118042_11118042_e_6	MESH:D013467
11118042_11118042_e_7	MESH:C025462
11118042_11118042_e_8	MESH:C025463
11118042_11118042_e_9	MESH:D009369
11118042_11118042_e_10	MESH:D013467
11118042_11118042_e_11	MESH:D015179
11118042_11118042_e_12	3845
11118042_11118042_e_13	4513
11118042_11118042_e_14	16653
11118042_11118042_e_15	MESH:D009369
11118042_11118042_e_16	MESH:D007153
11118042_11118042_e_17	MESH:D013467
11118042_11118042_e_18	MESH:C025463
11118042_11118042_e_19	4513
11118042_11118042_e_20	MESH:C025462
11118042_11118042_e_21	4513
11118042_11118042_e_22	MESH:D013440
11118042_11118042_e_23	MESH:D013450
11118042_11118042_e_24	MESH:D013467
11134654_11134654_e_0	MESH:C409045
11134654_11134654_e_1	MESH:D008881
11134654_11134654_e_2	MESH:C409045
11134654_11134654_e_4	MESH:C409045
11134654_11134654_e_5	3351
11134654_11134654_e_6	3352
11134654_11134654_e_7	3351
11134654_11134654_e_8	3351
11134654_11134654_e_9	MESH:C409045
11134654_11134654_e_10	MESH:C409045
11134654_11134654_e_11	MESH:D005576
11134654_11134654_e_12	MESH:D000242
11134654_11134654_e_13	3351
11134654_11134654_e_14	3352
11134654_11134654_e_15	MESH:C409045
11134654_11134654_e_16	MESH:D012701
11134654_11134654_e_17	MESH:D018170
11134654_11134654_e_18	MESH:C409045
11134654_11134654_e_19	MESH:C409045
11134654_11134654_e_20	MESH:C409045
11134654_11134654_e_21	MESH:D007674
11134654_11134654_e_22	MESH:C409045
11134654_11134654_e_23	3351
11179439_11179439_e_0	MESH:D064730
11179439_11179439_e_1	MESH:D007938
11179439_11179439_e_3	MESH:D064730
11179439_11179439_e_5	MESH:D007938
11179439_11179439_e_6	MESH:D064730
11179439_11179439_e_7	25
11179439_11179439_e_8	MESH:D000068877
11179439_11179439_e_9	598
11179439_11179439_e_10	MESH:D064730
11179439_11179439_e_11	836
11179439_11179439_e_12	MESH:D064730
11179439_11179439_e_13	836
11179439_11179439_e_14	25
11179439_11179439_e_15	598
11179439_11179439_e_16	MESH:D064730
11179439_11179439_e_18	MESH:D007938
11181577_11181577_e_0	4724
11181577_11181577_e_1	MESH:D007888
11181577_11181577_e_2	MESH:D007888
11181577_11181577_e_3	4724
11181577_11181577_e_5	MESH:D014364
11181577_11181577_e_6	MESH:D012402
11181577_11181577_e_7	MESH:D009243
11181577_11181577_e_9	4724
11430635_11430635_e_0	MESH:D007213
11430635_11430635_e_1	MESH:D000086
11430635_11430635_e_2	MESH:D007213
11430635_11430635_e_3	MESH:D000086
11430635_11430635_e_4	759
11430635_11430635_e_5	762
11430635_11430635_e_6	MESH:D007213
11430635_11430635_e_7	MESH:D000086
11430635_11430635_e_8	MESH:D007213
11430635_11430635_e_9	759
11430635_11430635_e_10	760
11430635_11430635_e_11	MESH:D000086
11430635_11430635_e_12	759
11430635_11430635_e_13	760
11430635_11430635_e_14	MESH:D007213
11430635_11430635_e_15	MESH:D000086
11430635_11430635_e_16	760
11430635_11430635_e_17	MESH:D007213
11430635_11430635_e_18	MESH:D007213
11430635_11430635_e_19	MESH:D000086
11430635_11430635_e_20	MESH:D007213
11430635_11430635_e_21	MESH:D010715
11730731_11730731_e_0	MESH:D001507
11730731_11730731_e_1	MESH:D019819
11730731_11730731_e_2	MESH:D000068298
11730731_11730731_e_3	MESH:D008173
11730731_11730731_e_4	MESH:D001507
11730731_11730731_e_5	MESH:D019819
11730731_11730731_e_6	MESH:D003907
11730731_11730731_e_7	MESH:D000068298
11730731_11730731_e_8	MESH:D006854
11730731_11730731_e_9	MESH:D011239
11730731_11730731_e_10	308
11730731_11730731_e_11	MESH:D000068298
11730731_11730731_e_12	MESH:D019819
11730731_11730731_e_14	MESH:D003907
11730731_11730731_e_15	MESH:D011239
11730731_11730731_e_16	MESH:D001507
11730731_11730731_e_17	MESH:D006854
11730731_11730731_e_18	MESH:D015735
11730731_11730731_e_19	1437
11730731_11730731_e_20	1437
11730731_11730731_e_21	MESH:D019819
11730731_11730731_e_22	MESH:D000068298
11730731_11730731_e_23	2908
12065695_12065695_e_0	5468
12065695_12065695_e_1	MESH:D001172
12065695_12065695_e_2	MESH:D001172
12065695_12065695_e_3	5468
12065695_12065695_e_4	5468
12065695_12065695_e_5	MESH:D001973
12065695_12065695_e_7	MESH:C027078
12065695_12065695_e_8	MESH:D007213
12065695_12065695_e_9	MESH:D004008
12065695_12065695_e_10	MESH:D000077431
12065695_12065695_e_11	MESH:C043940
12065695_12065695_e_12	MESH:D007660
12065695_12065695_e_13	MESH:D000082
12065695_12065695_e_15	MESH:C080955
12065695_12065695_e_16	5743
12065695_12065695_e_17	MESH:D001172
12065695_12065695_e_18	5468
12065695_12065695_e_19	5468
12065695_12065695_e_22	MESH:D000077288
12065695_12065695_e_23	5468
12065695_12065695_e_24	5468
12065695_12065695_e_25	5468
12065695_12065695_e_26	5468
12065695_12065695_e_27	5468
12065695_12065695_e_28	MESH:D001172
12065695_12065695_e_29	5468
12070353_12070353_e_0	MESH:D013806
12070353_12070353_e_1	MESH:D013806
12070353_12070353_e_2	MESH:D013806
12070353_12070353_e_3	MESH:D001249
12070353_12070353_e_4	MESH:D013806
12070353_12070353_e_5	MESH:D013806
12070353_12070353_e_6	MESH:D013806
12070353_12070353_e_7	MESH:D013806
12070353_12070353_e_8	MESH:D001249
12093311_12093311_e_0	MESH:D051437
12093311_12093311_e_1	MESH:D000068579
12093311_12093311_e_2	MESH:C116926
12093311_12093311_e_3	MESH:D000068579
12093311_12093311_e_4	MESH:C116926
12093311_12093311_e_5	MESH:D007674
12093311_12093311_e_6	MESH:D058186
12093311_12093311_e_7	MESH:D000068579
12093311_12093311_e_8	MESH:C116926
12093311_12093311_e_9	MESH:D051437
12093311_12093311_e_10	MESH:D051437
12093311_12093311_e_11	MESH:D000068579
12093311_12093311_e_12	MESH:C116926
12093311_12093311_e_13	MESH:D000068579
12093311_12093311_e_14	MESH:C116926
12093311_12093311_e_15	MESH:D051437
12093311_12093311_e_16	MESH:D058186
12093311_12093311_e_17	MESH:D000068579
12093311_12093311_e_18	MESH:C116926
12093311_12093311_e_19	MESH:D051437
12093311_12093311_e_20	MESH:D000068579
12093311_12093311_e_21	MESH:C116926
12093311_12093311_e_22	MESH:D051437
12093311_12093311_e_23	MESH:D007674
12093311_12093311_e_24	MESH:D000068579
12093311_12093311_e_25	MESH:C116926
12093311_12093311_e_26	MESH:D007674
12093311_12093311_e_27	MESH:D007674
12093311_12093311_e_28	MESH:D006333
12093311_12093311_e_29	MESH:D017093
12093311_12093311_e_30	1636
12093311_12093311_e_31	MESH:D007674
12093311_12093311_e_32	MESH:D007674
12093311_12093311_e_33	MESH:D000068579
12093311_12093311_e_34	MESH:C116926
12093311_12093311_e_35	MESH:D007674
12244038_12244038_e_0	MESH:D015248
12244038_12244038_e_1	MESH:D008055
12244038_12244038_e_2	MESH:D015248
12244038_12244038_e_3	MESH:D008055
12244038_12244038_e_4	4843
12244038_12244038_e_5	4843
12244038_12244038_e_6	MESH:D015248
12244038_12244038_e_7	MESH:D002994
12244038_12244038_e_8	4843
12244038_12244038_e_9	4843
12244038_12244038_e_10	MESH:D015248
12244038_12244038_e_11	4843
12244038_12244038_e_12	MESH:D015248
12244038_12244038_e_13	5465
12244038_12244038_e_14	5465
12244038_12244038_e_15	5465
12244038_12244038_e_16	MESH:D015248
12244038_12244038_e_17	4843
12244038_12244038_e_18	MESH:D015248
12244038_12244038_e_19	5465
12244038_12244038_e_21	MESH:D015248
12244038_12244038_e_22	4843
12244038_12244038_e_23	MESH:D015248
12244038_12244038_e_24	4843
12244038_12244038_e_25	5465
12244038_12244038_e_26	4843
12244038_12244038_e_27	3458
12244038_12244038_e_28	3458
12244038_12244038_e_29	3659
12244038_12244038_e_30	4790
12244038_12244038_e_31	4790
12244038_12244038_e_32	3726
12244038_12244038_e_33	3726
12244038_12244038_e_34	1051
12244038_12244038_e_35	1051
12244038_12244038_e_36	3553
12244038_12244038_e_37	3458
12244038_12244038_e_38	4790
12244038_12244038_e_39	3726
12244038_12244038_e_40	1051
12244038_12244038_e_41	3659
12244038_12244038_e_42	4843
12244038_12244038_e_43	MESH:D015248
12244038_12244038_e_44	4790
12244038_12244038_e_45	3726
12244038_12244038_e_46	1051
12244038_12244038_e_47	MESH:D015248
12244038_12244038_e_48	4843
12244038_12244038_e_49	4790
12244038_12244038_e_50	3726
12244038_12244038_e_51	1051
12244038_12244038_e_52	MESH:D015248
12512695_12512695_e_0	19702
12512695_12512695_e_1	24179
12512695_12512695_e_2	MESH:C536439
12512695_12512695_e_3	MESH:D007249
12512695_12512695_e_4	MESH:D013481
12512695_12512695_e_5	MESH:D015777
12512695_12512695_e_6	24179
12512695_12512695_e_7	MESH:C536439
12512695_12512695_e_8	19702
12512695_12512695_e_9	19702
12512695_12512695_e_10	19702
12512695_12512695_e_11	26195
12512695_12512695_e_12	MESH:D007674
12512695_12512695_e_13	19702
12512695_12512695_e_14	MESH:D006973
12512695_12512695_e_15	19702
12512695_12512695_e_16	19702
12512695_12512695_e_17	MESH:D013467
12512695_12512695_e_18	24179
12512695_12512695_e_19	MESH:D006973
12512695_12512695_e_20	MESH:C536439
12512695_12512695_e_21	19702
12512695_12512695_e_22	MESH:D019808
12512695_12512695_e_23	MESH:C024270
12512695_12512695_e_24	19702
12512695_12512695_e_25	24179
12512695_12512695_e_26	MESH:C536439
12512695_12512695_e_27	19702
12566304_12566304_e_0	MESH:C025462
12566304_12566304_e_1	1950
12566304_12566304_e_2	572
12566304_12566304_e_3	MESH:D015179
12566304_12566304_e_4	MESH:D015179
12566304_12566304_e_5	MESH:D003643
12566304_12566304_e_6	MESH:D013467
12566304_12566304_e_7	MESH:D015179
12566304_12566304_e_8	MESH:D013467
12566304_12566304_e_9	4513
12566304_12566304_e_10	MESH:D003111
12566304_12566304_e_11	MESH:D011125
12566304_12566304_e_12	MESH:D013467
12566304_12566304_e_13	MESH:D009369
12566304_12566304_e_14	MESH:D009369
12566304_12566304_e_15	5595
12566304_12566304_e_16	5595
12566304_12566304_e_18	5595
12566304_12566304_e_19	MESH:D009369
12566304_12566304_e_20	MESH:D013467
12566304_12566304_e_21	5595
12566304_12566304_e_22	MESH:D015179
12566304_12566304_e_23	1950
12566304_12566304_e_24	1950
12566304_12566304_e_25	5595
12566304_12566304_e_26	MESH:D015179
12566304_12566304_e_27	1950
12566304_12566304_e_28	5594
12566304_12566304_e_29	MESH:C113580
12566304_12566304_e_30	5604
12566304_12566304_e_31	MESH:C025462
12566304_12566304_e_32	1950
12566304_12566304_e_33	5595
12566304_12566304_e_34	5595
12566304_12566304_e_35	MESH:D013467
12566304_12566304_e_36	5595
12566304_12566304_e_37	1950
12566304_12566304_e_38	MESH:D009369
12795776_12795776_e_0	3779
12795776_12795776_e_1	3779
12795776_12795776_e_2	3779
12795776_12795776_e_3	MESH:D000068577
12795776_12795776_e_4	MESH:D017298
12795776_12795776_e_5	MESH:D001262
12795776_12795776_e_6	10242
12795776_12795776_e_7	MESH:D013726
12795776_12795776_e_8	MESH:D011188
12795776_12795776_e_9	MESH:D007333
12795776_12795776_e_10	MESH:D012131
12795776_12795776_e_11	MESH:D000068577
12795776_12795776_e_12	MESH:D017298
12795776_12795776_e_13	MESH:D001262
12795776_12795776_e_14	MESH:D013726
12795776_12795776_e_15	MESH:D011188
12795776_12795776_e_16	MESH:D007333
12795776_12795776_e_17	MESH:D013726
12795776_12795776_e_18	MESH:D000068577
12795776_12795776_e_19	MESH:D013726
12795776_12795776_e_20	MESH:D013610
12795776_12795776_e_21	MESH:D017298
12795776_12795776_e_22	MESH:D001262
12795776_12795776_e_23	MESH:D013726
12795776_12795776_e_24	MESH:D013610
12795776_12795776_e_25	MESH:D013726
12795776_12795776_e_26	MESH:D013726
12795776_12795776_e_27	MESH:D011188
12795776_12795776_e_28	MESH:D007333
12795776_12795776_e_29	MESH:D000068577
12795776_12795776_e_30	MESH:D011188
12795776_12795776_e_31	MESH:D000068577
12795776_12795776_e_32	MESH:D017298
12795776_12795776_e_33	MESH:D001262
12795776_12795776_e_35	MESH:D013726
12795776_12795776_e_36	MESH:D000068577
12795776_12795776_e_37	MESH:D017298
12795776_12795776_e_38	MESH:D013726
12795776_12795776_e_39	MESH:D005947
12795776_12795776_e_40	MESH:D001262
12795776_12795776_e_41	MESH:D000068577
12795776_12795776_e_42	MESH:D017298
12795776_12795776_e_43	3630
12795776_12795776_e_44	MESH:D013726
12795776_12795776_e_45	3779
12795776_12795776_e_46	3779
12795776_12795776_e_47	10242
12795776_12795776_e_48	MESH:D013726
12795776_12795776_e_49	MESH:D011188
12795776_12795776_e_50	MESH:D007333
12795776_12795776_e_51	MESH:D001262
12795776_12795776_e_52	10242
12795776_12795776_e_53	MESH:D000068577
12795776_12795776_e_54	MESH:D017298
12795776_12795776_e_55	MESH:D001262
12795776_12795776_e_56	MESH:D017298
12795776_12795776_e_57	3779
12801482_12801482_e_0	MESH:D005944
12801482_12801482_e_1	MESH:D010003
12801482_12801482_e_2	MESH:D002357
12801482_12801482_e_3	MESH:D010003
12801482_12801482_e_4	MESH:C031986
12801482_12801482_e_5	MESH:D005944
12801482_12801482_e_6	4314
12801482_12801482_e_7	MESH:D002357
12801482_12801482_e_8	4314
12801482_12801482_e_9	4314
12801482_12801482_e_10	MESH:D006025
12801482_12801482_e_11	MESH:D006025
12801482_12801482_e_12	4314
12801482_12801482_e_13	4314
12801482_12801482_e_14	MESH:D006025
12801482_12801482_e_15	4314
12801482_12801482_e_16	MESH:D002357
12801482_12801482_e_17	MESH:D002357
12844134_12844134_e_0	153
12844134_12844134_e_1	MESH:D008790
12844134_12844134_e_2	153
12844134_12844134_e_3	MESH:D008790
12844134_12844134_e_4	MESH:D006973
12844134_12844134_e_5	MESH:D006973
12844134_12844134_e_6	MESH:D008790
12844134_12844134_e_7	153
12844134_12844134_e_8	MESH:D008790
12844134_12844134_e_9	MESH:D001120
12844134_12844134_e_10	153
12844134_12844134_e_15	153
12844134_12844134_e_16	MESH:D008790
12844134_12844134_e_17	153
12844134_12844134_e_18	MESH:D008790
12844134_12844134_e_19	MESH:D006973
12963636_12963636_e_0	MESH:D007545
12963636_12963636_e_1	MESH:D006333
12963636_12963636_e_2	30955
12963636_12963636_e_3	MESH:D006332
12963636_12963636_e_4	MESH:D006333
12963636_12963636_e_5	30955
12963636_12963636_e_6	MESH:D006331
12963636_12963636_e_7	30955
12963636_12963636_e_8	MESH:D006984
12963636_12963636_e_9	MESH:D009202
12963636_12963636_e_10	MESH:D007545
12963636_12963636_e_11	30955
12963636_12963636_e_12	MESH:D007545
12963636_12963636_e_13	30955
12963636_12963636_e_14	MESH:D006332
12963636_12963636_e_15	MESH:D005355
12963636_12963636_e_16	30955
12963636_12963636_e_17	MESH:D006333
12963636_12963636_e_18	30955
12963636_12963636_e_19	11651
12963636_12963636_e_20	26417
12963636_12963636_e_21	MESH:D007545
12963636_12963636_e_22	11554
12963636_12963636_e_23	30955
12963636_12963636_e_24	30955
12963636_12963636_e_25	30955
12963636_12963636_e_26	MESH:D006984
12963636_12963636_e_27	MESH:D005355
12963636_12963636_e_28	MESH:D006331
12963636_12963636_e_29	30955
12963636_12963636_e_30	MESH:D006333
1329582_1329582_e_0	MESH:D017835
1329582_1329582_e_1	MESH:D017835
1329582_1329582_e_2	MESH:D017835
1329582_1329582_e_3	MESH:D001249
1329582_1329582_e_4	MESH:D007249
1329582_1329582_e_5	MESH:D017835
1329582_1329582_e_6	5724
1329582_1329582_e_7	MESH:D017835
1329582_1329582_e_8	MESH:D017835
1329582_1329582_e_9	MESH:D009240
1329582_1329582_e_10	MESH:D007975
1329582_1329582_e_11	MESH:D007975
1329582_1329582_e_12	9768
1329582_1329582_e_13	MESH:C052518
1329582_1329582_e_14	9768
1329582_1329582_e_15	MESH:D017835
1329582_1329582_e_16	MESH:D001249
1329582_1329582_e_17	MESH:D001249
14588118_14588118_e_0	MESH:D003643
14588118_14588118_e_1	MESH:D013119
14588118_14588118_e_2	MESH:D008911
14588118_14588118_e_3	MESH:D013119
14588118_14588118_e_4	MESH:D013119
14588118_14588118_e_5	MESH:D008911
14588118_14588118_e_6	MESH:D008911
14588118_14588118_e_9	MESH:D008911
14588118_14588118_e_10	MESH:D008911
14588118_14588118_e_11	MESH:D008911
14588118_14588118_e_12	MESH:D008911
14588118_14588118_e_13	294051
14588118_14588118_e_14	294051
14588118_14588118_e_16	MESH:D008911
14588118_14588118_e_17	MESH:D008911
14588118_14588118_e_18	25402
14588118_14588118_e_19	MESH:D008911
14588118_14588118_e_20	25325
14588118_14588118_e_21	24835
14588118_14588118_e_22	MESH:D008911
14588118_14588118_e_23	MESH:D003643
14588118_14588118_e_24	MESH:D003643
14659797_14659797_e_0	MESH:D012701
14659797_14659797_e_1	MESH:D012701
14659797_14659797_e_2	MESH:D005277
14659797_14659797_e_3	MESH:D006976
14659797_14659797_e_4	MESH:D005277
14659797_14659797_e_5	MESH:D006976
14659797_14659797_e_6	MESH:D012701
14659797_14659797_e_7	MESH:D012701
14659797_14659797_e_8	MESH:D009569
14659797_14659797_e_9	3357
14659797_14659797_e_10	3357
14659797_14659797_e_11	MESH:D007294
14659797_14659797_e_12	MESH:D010710
14659797_14659797_e_13	MESH:D002118
14659797_14659797_e_14	MESH:D012701
14659797_14659797_e_15	MESH:D012701
14659797_14659797_e_16	MESH:D005277
14751426_14751426_e_0	MESH:D003024
14751426_14751426_e_1	3356
14751426_14751426_e_2	MESH:D003024
14751426_14751426_e_3	MESH:D003024
14751426_14751426_e_4	MESH:C058272
14751426_14751426_e_5	MESH:C058272
14751426_14751426_e_6	MESH:C079149
14751426_14751426_e_7	MESH:C079149
14751426_14751426_e_8	3356
14751426_14751426_e_9	MESH:D009447
14751426_14751426_e_10	3356
14751426_14751426_e_11	108351137
14751426_14751426_e_12	108351137
14751426_14751426_e_13	2597
14751426_14751426_e_14	3356
14751426_14751426_e_15	MESH:C079149
14751426_14751426_e_16	3356
14751426_14751426_e_17	3356
14751426_14751426_e_18	MESH:C058272
14751426_14751426_e_19	2597
14751426_14751426_e_20	3356
15007532_15007532_e_0	1815
15007532_15007532_e_1	MESH:D012559
15007532_15007532_e_2	MESH:C477900
15007532_15007532_e_4	1815
15007532_15007532_e_5	MESH:D000661
15007532_15007532_e_6	MESH:D002375
15007532_15007532_e_7	MESH:D004298
15007532_15007532_e_8	MESH:D000661
